study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	library_layout	library_strategy	library_source	library_selection	read_count	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_md5	fastq_ftp	submitted_md5	submitted_ftp	submitted_format	sample_alias
PRJEB49093	SAMEA13188665	ERS10792202	ERX8573696	ERR9030286	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	150428	MinION sequencing; Raw reads: mada_110-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_110-nanopore	webin-reads-mada_110-nanopore	ddc0761e70c486bc35782af1a9f9e208	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/006/ERR9030286/ERR9030286.fastq.gz	ace29237fcbde4642c830b0def38d5f5	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030286/mada_110.subsampled.fastq.gz	FASTQ	mada_110
PRJEB49093	SAMEA13188764	ERS10792301	ERX8573697	ERR9030287	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	83773	MinION sequencing; Raw reads: R30420-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R30420-nanopore	webin-reads-R30420-nanopore	88f3bdd7bb9930280e0e00897ca4b60d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/007/ERR9030287/ERR9030287.fastq.gz	46b390df06f1686461761f9794be4b5a	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030287/R30420.subsampled.fastq.gz	FASTQ	R30420
PRJEB49093	SAMEA13188693	ERS10792230	ERX8573698	ERR9030288	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_1-12-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-12-illumina	webin-reads-mada_1-12-illumina	ea3d581296344ad8ab71b21eb7cf2995;349e79e442faba629a1bce45e64d1a90	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/008/ERR9030288/ERR9030288_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/008/ERR9030288/ERR9030288_2.fastq.gz	8c2cd52ce11ae4f27d97d11d3122381e;c04435da4e79dc9b373c113caa997af0	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030288/mada_1-12.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030288/mada_1-12.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_1-12
PRJEB49093	SAMEA13188718	ERS10792255	ERX8573699	ERR9030289	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1752928	Illumina HiSeq 2500 sequencing; Raw reads: mada_129-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_129-illumina	webin-reads-mada_129-illumina	df45d3a469c8e9e1184833eadd4b8644;397be174b619d39b785359bbb389a61f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/009/ERR9030289/ERR9030289_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/009/ERR9030289/ERR9030289_2.fastq.gz	11a64a528f0d4dce099fcdd039d1736e;ee3f01fb838fc9c942a8ebb9269c158e	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030289/mada_129.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030289/mada_129.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_129
PRJEB49093	SAMEA13188743	ERS10792280	ERX8573701	ERR9030291	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_148-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_148-illumina	webin-reads-mada_148-illumina	bb4476c4899c9660d324258c14ef21f8;5a96cea7430e2bba485b84f1333898a0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/001/ERR9030291/ERR9030291_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/001/ERR9030291/ERR9030291_2.fastq.gz	2393aac006a578a88504f29fa1ef33bf;f8b043736808884256641a60cdb19cb3	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030291/mada_148.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030291/mada_148.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_148
PRJEB49093	SAMEA13188713	ERS10792250	ERX8573703	ERR9030293	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1752928	Illumina HiSeq 2500 sequencing; Raw reads: mada_131-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_131-illumina	webin-reads-mada_131-illumina	218547f1dd27e45d2b87f7f2f51a67a3;8c6867013d1c0f6bf9de5a93fc8c0e77	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030293/ERR9030293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030293/ERR9030293_2.fastq.gz	68a3a518968f70ec38efb15712a9fbda;a0687bbd96ca4bca3f4d2c229c8ab7d3	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030293/mada_131.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030293/mada_131.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_131
PRJEB49093	SAMEA13188700	ERS10792237	ERX8573704	ERR9030294	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1752928	Illumina HiSeq 2500 sequencing; Raw reads: mada_140-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_140-illumina	webin-reads-mada_140-illumina	3ce600826691ef4524a55102145ee13c;56c3167feb3f8f970e656a3e45de3238	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/004/ERR9030294/ERR9030294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/004/ERR9030294/ERR9030294_2.fastq.gz	f2195ba41e736ac9786cc199bc74f504;0ab02426dd7b2bb116207365fd6c6044	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030294/mada_140.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030294/mada_140.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_140
PRJEB49093	SAMEA13188687	ERS10792224	ERX8573705	ERR9030295	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_1-39-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-39-illumina	webin-reads-mada_1-39-illumina	89fbb2c162084c2f888554a84e2d81ea;41e78eed3bfc5d7314f328d8de85481f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/005/ERR9030295/ERR9030295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/005/ERR9030295/ERR9030295_2.fastq.gz	b7577daa9de75edea49dd15d1100afce;e03b80841f5cbd728b914fd6c9a07674	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030295/mada_1-39.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030295/mada_1-39.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_1-39
PRJEB49093	SAMEA13188790	ERS10792327	ERX8573706	ERR9030296	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	366708	MinION sequencing; Raw reads: 17_616026-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-17_616026-nanopore	webin-reads-17_616026-nanopore	b5d4f5955c8062a21e9062207e949b22	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/006/ERR9030296/ERR9030296.fastq.gz	040f90818746a0555d560a61b7901f0f	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030296/17_616026.subsampled.fastq.gz	FASTQ	17_616026
PRJEB49093	SAMEA13188705	ERS10792242	ERX8573707	ERR9030297	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_117-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_117-illumina	webin-reads-mada_117-illumina	6af056b46b9977346c98900b972de8bc;6c9af852350df4465b4c7c8963f06332	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/007/ERR9030297/ERR9030297_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/007/ERR9030297/ERR9030297_2.fastq.gz	1b392c7ec386ea570732252f575733bd;46f555fe33c32b63e5d722386c60666f	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030297/mada_117.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030297/mada_117.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_117
PRJEB49093	SAMEA13188703	ERS10792240	ERX8573708	ERR9030298	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_2-42-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_2-42-illumina	webin-reads-mada_2-42-illumina	c84ca4e35db05ac839f1be4e973fb045;96716e9ebc48bc8c834e6c3400302f7a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/008/ERR9030298/ERR9030298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/008/ERR9030298/ERR9030298_2.fastq.gz	b63b508a83c9b59960dc0098d6c70203;d704019503cc7ea9a26aee9307ba4cbb	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030298/mada_2-42.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030298/mada_2-42.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_2-42
PRJEB49093	SAMEA13188666	ERS10792203	ERX8573709	ERR9030299	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	346713	MinION sequencing; Raw reads: mada_2-1-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_2-1-nanopore	webin-reads-mada_2-1-nanopore	9729c7953fee00b99b5cf7f206225cb2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/009/ERR9030299/ERR9030299.fastq.gz	338aef0a6791a12f68a6803d926a3079	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030299/mada_2-1.subsampled.fastq.gz	FASTQ	mada_2-1
PRJEB49093	SAMEA13188745	ERS10792282	ERX8573710	ERR9030300	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1752928	Illumina HiSeq 2500 sequencing; Raw reads: mada_106-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_106-illumina	webin-reads-mada_106-illumina	e4b259c3743ed5752061f82517b81244;66a21f4c2ccd1fccf0ae9e42512b1df6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/000/ERR9030300/ERR9030300_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/000/ERR9030300/ERR9030300_2.fastq.gz	4a5e499c328a1bbacbbb745c2f2a1e04;5f0ac5dfc21dbe3c54b4ee742a9868bf	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030300/mada_106.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030300/mada_106.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_106
PRJEB49093	SAMEA13188682	ERS10792219	ERX8573711	ERR9030301	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1752928	Illumina HiSeq 2500 sequencing; Raw reads: mada_102-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_102-illumina	webin-reads-mada_102-illumina	8d18598b68dfe97b2c1ad53f5de858bb;95abe438f006d471dbffda0f14d0a8f6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/001/ERR9030301/ERR9030301_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/001/ERR9030301/ERR9030301_2.fastq.gz	2d5bcb90484fae7b86a96ae259635b7f;cdad5abcf02541cba70037b889a7da75	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030301/mada_102.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030301/mada_102.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_102
PRJEB49093	SAMEA13188740	ERS10792277	ERX8573712	ERR9030302	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_1-13-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-13-illumina	webin-reads-mada_1-13-illumina	ff732dec9eb79874758f8db1e04921fa;25a908c144b697c606a7e4c8b67aef92	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/002/ERR9030302/ERR9030302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/002/ERR9030302/ERR9030302_2.fastq.gz	954cd047a2bb62a2e33d21abe4bc1093;ca6b554f2c2e19e943e5701d7a6c9904	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030302/mada_1-13.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030302/mada_1-13.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_1-13
PRJEB49093	SAMEA13188727	ERS10792264	ERX8573713	ERR9030303	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_1-3-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-3-illumina	webin-reads-mada_1-3-illumina	c6b431c0a8905760e376e8e2548d2811;559ddaac8336b5f031cf710528cc9e7d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030303/ERR9030303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030303/ERR9030303_2.fastq.gz	006e123c12649a9e5b6bcdefa3bdd40e;fea2e0d364b089209e1abded59e94d2e	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030303/mada_1-3.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030303/mada_1-3.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_1-3
PRJEB49093	SAMEA13188688	ERS10792225	ERX8573714	ERR9030304	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	205693	MinION sequencing; Raw reads: mada_1-44-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-44-nanopore	webin-reads-mada_1-44-nanopore	8bd44fbf011d8fa95a7d6f06306f7cf8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/004/ERR9030304/ERR9030304.fastq.gz	756257107e1d6c6ae283d6ba1221c70e	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030304/mada_1-44.subsampled.fastq.gz	FASTQ	mada_1-44
PRJEB49093	SAMEA13188723	ERS10792260	ERX8573715	ERR9030305	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_1-41-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-41-illumina	webin-reads-mada_1-41-illumina	b1360222dcd0fc7f45cff8cb0de9e59b;13f3c3fd90b41ce13137ab765a39a7e8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/005/ERR9030305/ERR9030305_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/005/ERR9030305/ERR9030305_2.fastq.gz	74358325674cb85794ee27c9b4cc2d4c;f3fe4e41df65fe145692c4b370da210d	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030305/mada_1-41.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030305/mada_1-41.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_1-41
PRJEB49093	SAMEA13188787	ERS10792324	ERX8573716	ERR9030306	1773	Mycobacterium tuberculosis	ILLUMINA	NextSeq 500		PAIRED	WGS	GENOMIC	unspecified	1764614	NextSeq 500 sequencing; Raw reads: R22601-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R22601-illumina	webin-reads-R22601-illumina	36651f1c3529ac2e47c8297c919a4809;33a43372661c8ea071e5ddf656a4953e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/006/ERR9030306/ERR9030306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/006/ERR9030306/ERR9030306_2.fastq.gz	20162bd2cdfd2e176968561dee7525cb;db3fff2411e23c982868e6d8136c33cf	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030306/R22601.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030306/R22601.subsampled.R2.fastq.gz	FASTQ;FASTQ	R22601
PRJEB49093	SAMEA13188735	ERS10792272	ERX8573717	ERR9030307	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_141-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_141-illumina	webin-reads-mada_141-illumina	7907dfb8f725cb6fcc489ac5dc5110a8;061532b1a804f86864da479fbd6e73cd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/007/ERR9030307/ERR9030307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/007/ERR9030307/ERR9030307_2.fastq.gz	eabc1ccd9309dced1a92d745a9f84d2b;1f3d7fbed2980671ee0050f9a2297c22	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030307/mada_141.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030307/mada_141.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_141
PRJEB49093	SAMEA13188691	ERS10792228	ERX8573718	ERR9030308	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1752928	Illumina HiSeq 2500 sequencing; Raw reads: mada_2-46-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_2-46-illumina	webin-reads-mada_2-46-illumina	c8caba0407abdf60db8a2b9661383a43;85b74699ef3c62c8b4fa3d323a5e2ae8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/008/ERR9030308/ERR9030308_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/008/ERR9030308/ERR9030308_2.fastq.gz	df10f8242082ca572f83b68a7e7367c5;ff1b58479f5d7cb0cb3aa5b4c7e15d78	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030308/mada_2-46.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030308/mada_2-46.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_2-46
PRJEB49093	SAMEA13188672	ERS10792209	ERX8573720	ERR9030310	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	1401204	MinION sequencing; Raw reads: mada_1-6-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-6-nanopore	webin-reads-mada_1-6-nanopore	568421a3b2d95604b6d83db1649a56ef	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/000/ERR9030310/ERR9030310.fastq.gz	9f09fe76d29c2073dfd52ea2830f2b5c	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030310/mada_1-6.subsampled.fastq.gz	FASTQ	mada_1-6
PRJEB49093	SAMEA13188745	ERS10792282	ERX8573721	ERR9030311	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	227691	MinION sequencing; Raw reads: mada_106-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_106-nanopore	webin-reads-mada_106-nanopore	5bd2f11e6d06b56ba7f455fa445d46fc	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/001/ERR9030311/ERR9030311.fastq.gz	ebaab2e1e23957635e0911503b04ef8f	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030311/mada_106.subsampled.fastq.gz	FASTQ	mada_106
PRJEB49093	SAMEA13188683	ERS10792220	ERX8573723	ERR9030313	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_1-48-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-48-illumina	webin-reads-mada_1-48-illumina	a4e34376c844ac5064b7509b89817b88;af5e2f994f10638cbc8ba8de665dc76c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030313/ERR9030313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030313/ERR9030313_2.fastq.gz	d931f57490fe9da5f6ad163057187378;d3d30bde6b700013fab16b4409e38122	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030313/mada_1-48.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030313/mada_1-48.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_1-48
PRJEB49093	SAMEA13188739	ERS10792276	ERX8573724	ERR9030314	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	1121183	MinION sequencing; Raw reads: mada_1-17-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-17-nanopore	webin-reads-mada_1-17-nanopore	ad4646d7c68143f036cac4c1f83ec300	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/004/ERR9030314/ERR9030314.fastq.gz	c91a7f183c8f4d8c14831cdf5a452387	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030314/mada_1-17.subsampled.fastq.gz	FASTQ	mada_1-17
PRJEB49093	SAMEA13188700	ERS10792237	ERX8573725	ERR9030315	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	102143	MinION sequencing; Raw reads: mada_140-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_140-nanopore	webin-reads-mada_140-nanopore	03adc27478eb83b3c037c7d27606f0a4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/005/ERR9030315/ERR9030315.fastq.gz	95e54041764c5aab45ccbf57cd1c12c3	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030315/mada_140.subsampled.fastq.gz	FASTQ	mada_140
PRJEB49093	SAMEA13188682	ERS10792219	ERX8573726	ERR9030316	1773	Mycobacterium tuberculosis	PACBIO_SMRT	Sequel		SINGLE	WGS	GENOMIC	unspecified	27637	Sequel sequencing; Raw reads: mada_102-pacbio	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_102-pacbio	webin-reads-mada_102-pacbio	1f69e1ae7a8fa3cd08d4c65b1e6a59d0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/006/ERR9030316/ERR9030316.fastq.gz	46604ab6590add8ce76508b03db9c4e2	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030316/mada_102.pacbio.fastq.gz	FASTQ	mada_102
